Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'64,"Footwear, gaiters and the like; parts of such articles",145818,151318,141586,158849,200674,215672,230346,249971,211244,230812,243819,243317,267377,285415,305362,243140,236660,267698,244574
'89,"Ships, boats and floating structures",535478,556591,529755,694360,572137,654657,718480,660278,440671,373808,466784,502597,518391,497831,405769,346610,232611,251926,241939
'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",129648,130563,131381,140307,156345,166085,176875,172703,148178,184063,234503,230879,232895,255617,305162,281039,254062,231993,218976
'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",760951,479173,573424,530442,620872,726423,756830,800528,530151,394947,288214,380510,338006,341380,271407,221641,207643,221025,204991
'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",147164,150290,179735,204239,213795,165659,164225,164243,144091,156795,178901,187591,185950,181397,197587,191300,207321,219190,194977
'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,75250,71366,77758,106660,114717,135190,132951,149831,160878,218564,234600,249812,290153,260873,255468,212003,220343,221434,192363
'24,Tobacco and manufactured tobacco substitutes,116659,122948,126457,135248,137331,213707,277678,157584,137086,178838,169202,196989,211024,180764,183749,179628,202135,191702,189894
'41,Raw hides and skins (other than furskins) and leather,232787,227182,223596,261535,332611,320179,309940,282335,184921,296778,335196,315862,355117,393162,312283,278070,272977,217932,159823
'69,Ceramic products,97805,113621,124109,148303,156880,165700,160198,158933,93270,113313,123516,128856,165434,138529,141121,140501,150894,158601,131288
'57,Carpets and other textile floor coverings,203095,202565,208163,232559,242422,224378,198928,164448,126002,132530,152116,172712,168905,159343,156535,159145,154927,147980,93418
'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,87904,83650,80957,85909,88091,81200,65992,60920,42663,57523,53247,61370,55415,58218,54323,79506,80514,95927,91366
'91,Clocks and watches and parts thereof,31045,38767,39172,39414,38046,35121,42524,41647,39648,36215,40065,46976,54697,71274,68135,80757,94941,104880,83780
'60,Knitted or crocheted fabrics,326181,276155,264560,231400,244897,213733,126183,56516,39196,49060,50324,59007,57768,64061,71280,65508,64487,80687,78859
'92,Musical instruments; parts and accessories of such articles,55554,61968,62263,76517,75146,75266,89187,83309,76722,81393,84244,79206,71278,72891,73745,74311,71990,80064,77348
'65,Headgear and parts thereof,64706,77144,64135,75312,72929,89483,84458,80047,67382,70488,77425,66675,67029,80393,72104,71531,69427,74675,76364
'55,Man-made staple fibres,269298,254353,252472,255175,198399,169119,157442,128552,97108,111691,110366,96649,89372,89467,87574,75833,64154,62795,66574
'13,"Lac; gums, resins and other vegetable saps and extracts",14369,18462,20458,21840,26777,35524,37114,32911,36474,47053,60055,81432,81522,73078,69103,68949,56010,56277,59766
'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",3227,7158,5408,7909,8791,7948,17598,18922,20995,26779,27533,21315,20595,27090,26746,29680,32458,35887,43287
'80,Tin and articles thereof,6626,5714,7781,16230,14889,21349,30343,44764,35140,53127,70492,61414,57556,55193,36924,28251,35138,34979,27403
'52,Cotton,98413,95686,131026,151651,93500,67810,78704,34708,24504,29455,31467,30187,29709,27922,26598,27606,23797,21245,22596
'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",50838,42782,42590,47247,32117,34125,32864,32654,30532,30470,34955,35779,34439,31741,30219,25891,23331,22338,18568
'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,13701,17006,23493,22217,17479,20251,18151,21560,20681,24043,24176,23178,22012,18199,24372,23491,20995,21939,17903
'37,Photographic or cinematographic goods,335926,309953,362480,338627,359141,362460,368442,385052,383927,355789,283630,84547,75586,49346,25148,21677,17200,17072,15934
'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,18961,13157,13397,12698,16593,23244,18816,15588,16984,11371,14125,11423,13049,14324,17489,11600,11226,9963,8583
'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",4790,5248,6018,5587,6295,5174,5218,4121,3307,4481,3780,4204,4719,4809,5862,6526,6292,6013,5348
'45,Cork and articles of cork,2998,5065,5067,7491,6949,6305,7395,7012,4857,4244,5051,4778,4352,4816,4504,3638,3280,3237,3265
'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,3476,3232,3273,2345,1692,994,1756,3688,4057,2264,2371,1305,1297,1387,1439,2713,2384,2955,2665
'50,Silk,1088,1276,1624,2304,2694,1931,2110,1705,1427,1587,1507,1870,1092,1063,828,705,670,410,452
