Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 '17 ,Sugars and sugar confectionery,1533883,1825158,2054846,2121397,2521947,3104942,2623116,2994196,3041692,3940983,4962694,4552296,3988816,4148550,4225274,4372999,4250260,4368819,4434291
 '32 ,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",2499324,2468399,2597733,2793949,3142405,3194857,3273089,3207892,2512805,3215628,3561372,3877249,3948465,4092291,3947271,3864759,4127334,4566759,4399586
 '34 ,"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificial ...",1430610,1661357,1777904,1914545,2048178,2244404,2366032,2509023,2151375,2534364,2745199,2961433,3028183,3235595,3239572,3244572,3432410,3779026,3814788
 '47 ,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,2629899,2482136,2707273,3076121,3186996,3336026,3902716,4177889,2557341,4042603,4176528,3501860,3779114,3753136,3430770,3140765,3301618,3910717,3591209
 '23 ,Residues and waste from the food industries; prepared animal fodder,593915,686601,724909,886246,795066,922933,1091238,1362032,1302037,1498316,2090978,2669831,2902499,3123666,2983126,2813975,2934224,3346440,3379452
 '26 ,"Ores, slag and ash",1509678,1640876,1575362,2076159,2948640,2931102,3403167,4487631,2890155,3369872,4169343,4070965,3534396,3737689,2905352,2258546,2765029,3120986,3267813
 '57 ,Carpets and other textile floor coverings,1414382,1618624,1762768,1946256,2116638,2260379,2240037,2028161,1571576,1848137,2025801,2154707,2286063,2579823,2650210,2789508,2903802,3256226,3053757
 '81 ,Other base metals; cermets; articles thereof,1173298,876048,909725,1441071,1884576,2090877,2448929,2929718,1557789,2278278,2739842,2883355,2427518,2704911,2377960,2174522,2663409,3182913,3053675
 '01 ,Live animals,2238468,2132533,1654524,1470331,2122180,2642135,3139836,2794268,2032352,2384381,2345539,2642888,2672100,3572882,3323771,2823247,2845111,2783133,3047602
 '75 ,Nickel and articles thereof,1173992,1015088,1296951,2083855,2397526,3541413,5190228,3786681,1892084,3263445,4058189,3335348,2859001,3440793,2629089,1972097,2419699,2951800,2928596
 '35 ,Albuminoidal substances; modified starches; glues; enzymes,1220569,1202237,1369256,1555333,1684455,1656104,1870831,2250469,1800380,2086713,2377948,2551077,2530698,2768140,2785722,2703315,2684892,2724902,2909790
 '93 ,Arms and ammunition; parts and accessories thereof,847034,994223,1118475,1379627,1476562,1867307,2241983,2388169,2855838,2784357,2685492,3200627,3751463,3277895,3057414,3442400,3018027,2949653,2852249
 '04 ,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",1123042,1301873,1455414,1593115,1700986,1728355,1830928,1963960,1701902,1772100,2036952,2174446,2300439,2603318,2820273,2508090,2601548,2707050,2788670
 '59 ,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",777183,967011,1085912,1285587,1427767,1546959,1689159,1739178,1531696,1971061,2203783,2253483,2347230,2512611,2508680,2549823,2670418,2899736,2761768
 '67 ,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,1121984,1292559,1351563,1376209,1417328,1491689,1577536,1540811,1326942,1615831,1910620,1937162,1880898,1831277,2142062,2131602,2278803,2513509,2673586
 '65 ,Headgear and parts thereof,1288618,1361268,1456802,1644209,1626353,1737478,1712861,1708431,1431566,1764386,2104809,2085281,2028771,2222371,2472213,2418346,2491389,2714136,2633761
 '06 ,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",1150294,1320919,1454346,1607802,1631094,1721523,1813417,1735219,1578544,1719629,1787025,1861411,1912913,1967406,2011792,2164139,2277650,2435236,2585840
 '56 ,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",902155,1017515,1124161,1344266,1470175,1489041,1601848,1605165,1333757,1624668,1764792,1811387,1938802,2068360,2231554,2185557,2223535,2513629,2512175
 '10 ,Cereals,883700,935581,846159,882543,858557,1253785,1808140,2957378,2187166,1989199,2318505,3320471,4361816,3458935,2799137,2310866,2466772,2699594,2476832
 '79 ,Zinc and articles thereof,1093644,1121424,977993,1158712,1169158,2277088,2849741,1844179,1320236,1713807,1977401,1689829,1676013,1822455,1778247,1821224,2233004,2599063,2415736
 '12 ,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",755283,730215,783920,983192,1076538,1203823,1479878,2078626,1674519,1711264,2128204,2423851,3061914,3730605,2668360,2431515,2454283,2528638,2399357
 '89 ,"Ships, boats and floating structures",1209306,1357484,1931712,2139444,1765380,1593578,1967097,1725441,1291970,1636169,1211986,1889866,1846193,1467647,2732297,2036767,2555744,2220479,2378854
 '24 ,Tobacco and manufactured tobacco substitutes,1237361,1373368,1355795,1343842,1371683,1368773,1486544,1509079,1614089,1457871,1569191,1871561,2221678,2096577,2097224,2199373,2173592,2246922,2190278
 '86 ,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",1467951,1074866,1154053,1353207,1585513,1826332,1753093,1917906,1328715,1499382,1965813,2075280,1688266,2156837,2354271,1632483,1693976,2248372,2159994
 '54 ,Man-made filaments; strip and the like of man-made textile materials,1826073,1945231,1935575,2054179,2337262,2293808,2324525,2220947,1672397,2059030,2357945,2413352,2451996,2416677,2421655,2161497,2154697,2370769,2145955
 '11 ,Products of the milling industry; malt; starches; inulin; wheat gluten,303523,415313,489861,592352,572631,646493,825995,1204228,1106487,1168891,1287994,1376399,1503379,1635598,1663071,1663049,1740673,2021097,2032297
 '37 ,Photographic or cinematographic goods,2338316,2314173,2264242,2458696,2356392,2215945,2069077,1955342,1577626,1742664,1838090,1635426,1609458,1657702,1643883,1658834,1665645,1742506,1750531
 '55 ,Man-made staple fibres,1076461,1231894,1223935,1389950,1574286,1677600,1901545,1838905,1284521,1687862,1987946,1873759,1845423,1971434,2034393,1761481,1735974,1885048,1740763
 '13 ,"Lac; gums, resins and other vegetable saps and extracts",495312,478319,549210,545264,648995,737384,710450,811775,745922,917227,1784739,4399944,2712534,2302560,1719046,1315073,1510289,1667036,1572079
 '92 ,Musical instruments; parts and accessories of such articles,1306158,1357429,1422245,1576095,1603275,1475656,1445100,1514674,1115107,1253892,1297812,1300032,1276675,1327695,1304351,1269956,1335265,1434272,1530458
 '78 ,Lead and articles thereof,162125,149676,119845,196171,323177,461491,649813,752099,465844,637312,787942,773260,1080619,1288755,1053384,1116290,1558743,1346829,1081267
 '05 ,"Products of animal origin, not elsewhere specified or included",515565,591024,572969,664729,692690,709140,754302,764665,674380,766252,815926,925665,1015426,1119842,1074028,992465,1112500,1179711,1064786
 '60 ,Knitted or crocheted fabrics,1015623,1146953,1099665,1048381,1091303,1028862,935862,834909,695745,780298,902295,1021447,1019211,1123414,1138563,1102475,1048187,1088146,966005
 '36 ,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,286626,340338,398997,451492,514847,586849,623172,585245,559022,660771,689022,697078,708712,821648,872564,836826,845678,1012357,965624
 '52 ,Cotton,1810092,2070458,1911748,2020086,1745384,1609752,1400135,1219407,861944,1135111,1305703,1188653,1147148,1126269,1104374,973605,938251,961089,863345
 '80 ,Tin and articles thereof,277006,239607,255625,512173,407683,512532,637868,828335,543235,818377,1031608,893304,936970,924569,677021,643822,791847,853251,767524
 '58 ,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,542760,630534,668197,760061,870807,861886,842228,772608,581890,682580,748913,777538,779242,801232,815148,760698,762236,795205,752197
 '66 ,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",292886,296980,336860,374792,404625,420990,455637,476382,409928,511684,533045,556678,559161,565166,610262,602876,662710,665040,683079
 '46 ,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",323947,449054,494085,520769,556422,537561,532184,499412,389757,446219,523803,550801,546344,561863,589765,557091,578628,639898,640192
 '41 ,Raw hides and skins (other than furskins) and leather,1031818,970166,849732,923724,940816,886938,848715,723640,475159,619020,638292,704338,738096,816748,821754,805429,752012,736147,603485
 '45 ,Cork and articles of cork,187258,197819,211819,221334,219153,232484,251015,279467,215416,225033,246828,249384,251342,280426,293202,253544,271966,295505,282377
 '51 ,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",361966,301865,319631,359580,352602,346176,338922,315523,209012,246891,294883,327385,312258,326549,330886,273144,274072,287351,273103
 '53 ,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,139972,156372,162928,204601,202617,222415,265300,304926,144518,185485,225592,231169,226125,232959,265190,239222,237229,244684,228838
 '43 ,Furskins and artificial fur; manufactures thereof,363754,341255,384338,453034,427726,401132,355290,311817,247801,312555,369556,378303,435769,504900,455815,341639,293578,234269,210381
 '14 ,Vegetable plaiting materials; vegetable products not elsewhere specified or included,66684,55668,54121,56269,60988,68393,118473,118325,99244,78440,78482,87136,88188,99264,113745,128717,124094,115648,131930
 '50 ,Silk,235316,245078,258014,304388,316207,305414,294891,254920,149068,162326,185766,170753,146473,138287,120960,103005,84601,87476,72360
