Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",42260,44361,51128,53252,63141,68195,73936,67568,39726,24788,28300,33981,27596,18308,19054,19359,22361,24059,22003
'54,Man-made filaments; strip and the like of man-made textile materials,22554,22478,26168,29850,28913,29734,29416,31816,23208,24677,28916,26526,21629,19607,18995,18205,21656,21567,20934
'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,16778,16963,17098,19684,23988,24839,28682,27774,30526,40780,42301,36924,32774,34204,28848,31777,29172,21577,20067
'80,Tin and articles thereof,10646,11819,18242,21025,25258,21066,15733,11343,8650,12876,16259,15113,10553,11017,7670,5010,5885,11956,20066
'13,"Lac; gums, resins and other vegetable saps and extracts",18229,14154,9131,12359,14711,9077,6363,9346,8766,7562,7366,7045,7730,12686,11799,9816,10965,14444,16654
'37,Photographic or cinematographic goods,223164,232249,242610,256366,69726,58042,78211,82895,67815,35752,29628,17736,14835,14294,12011,17576,15831,14432,12709
'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",22229,23972,21389,26148,25013,23611,23469,24109,17013,16820,15201,13135,10355,9280,9246,12158,13373,12568,11164
'65,Headgear and parts thereof,10266,10178,11683,13283,13218,12373,10907,10851,8066,12840,12819,11248,13088,11044,9432,10958,10990,9453,10849
'92,Musical instruments; parts and accessories of such articles,4998,4933,6829,7213,8963,8624,9049,9305,9355,8913,7891,10798,11716,11269,9292,8918,9504,8799,10818
'55,Man-made staple fibres,26650,26515,21238,19300,25234,26634,32297,27876,22094,23072,25078,24126,19419,14982,12352,12217,11246,8900,8611
'43,Furskins and artificial fur; manufactures thereof,11961,13213,6867,3918,5988,5560,5578,4653,2921,1729,4139,12067,7941,7446,8038,6140,7946,8999,7706
'60,Knitted or crocheted fabrics,28711,20739,26423,33432,33172,22291,29677,25231,17172,13164,15200,13937,10309,9656,6991,5820,5800,5351,5094
'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,7515,7106,6413,6866,7212,7688,7845,6734,5061,5946,6196,5318,3960,3203,2987,3327,3343,2866,4080
'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,797,582,1328,737,881,489,590,653,532,643,688,483,344,726,1094,994,1566,2315,2491
'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",2161,2065,1171,1232,2113,1903,3603,2937,2655,1664,1833,1895,2200,1353,716,1228,1263,1328,1237
'45,Cork and articles of cork,1825,4715,8237,7130,5578,2862,2321,963,1827,2367,2868,1682,1212,660,621,852,1162,775,1199
'50,Silk,1206,1544,1292,1895,1469,1728,1422,1047,746,2768,1122,1491,3482,2563,2487,1368,935,966,977
'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",147,289,358,142,1009,545,685,480,487,488,576,484,446,398,317,262,397,553,494
'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,769,3240,348,421,304,408,154,272,87,123,184,289,169,157,292,323,146,327,415
'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,634,383,362,520,410,468,478,422,430,701,995,536,554,348,441,256,721,382,336
