Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'11,Products of the milling industry; malt; starches; inulin; wheat gluten,5484,5409,5746,8115,8225,12487,17080,21185,22292,28871,37541,40980,49941,61710,57402,57188,73965,78544,71133
'93,Arms and ammunition; parts and accessories thereof,1058,1455,4343,2868,956,3040,5776,15821,26785,5037,29159,48676,53888,16455,35505,26449,34875,61146,64372
'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1256,1450,1602,2430,3057,4412,3806,5054,6755,8880,9258,11070,13012,19048,28361,33907,32874,45412,60976
'92,Musical instruments; parts and accessories of such articles,2855,1818,3778,5900,10614,9660,12159,20881,19799,26466,31431,39992,29600,31620,34576,37607,46264,56992,54772
'24,Tobacco and manufactured tobacco substitutes,4104,5990,9520,24395,17546,25843,13557,17296,31239,26115,34045,49782,39207,47449,45010,51492,41672,46886,48450
'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",8164,5943,3494,5315,7553,8524,12278,18122,13346,13601,23855,24701,22299,25026,26124,25371,30523,37881,39514
'05,"Products of animal origin, not elsewhere specified or included",13060,11663,12752,9841,11604,17571,17347,14190,19664,29638,47778,39515,32176,39724,37958,39212,43331,49181,35893
'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",6512,16207,29681,16107,9140,23432,17021,18189,67046,188657,180257,104586,36909,50104,47858,42589,44365,34724,33849
'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",1187,1784,2150,2228,3827,6045,8359,12036,9563,10669,13385,14905,17939,18159,17849,20326,20543,24233,31361
'65,Headgear and parts thereof,309,428,511,1228,2078,2521,3070,3861,5580,10843,8703,10432,12920,12885,15430,16131,20196,27051,31034
'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,1890,1797,1677,2102,3093,4397,4882,10936,9917,12498,12528,11754,12352,11256,11851,11498,14661,24476,27825
'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,3495,3775,2544,4588,5967,7739,7135,7594,14802,7973,10552,11598,13692,12279,9174,9063,7396,9749,9760
'01,Live animals,324,686,656,847,1834,3191,4305,8507,9370,9708,9419,9939,11337,11000,10665,9285,7897,10416,8919
'16,"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates",349,700,413,697,1538,1457,2372,3533,3944,3735,4966,4064,3961,3619,2936,2747,4289,4712,8844
'43,Furskins and artificial fur; manufactures thereof,1162,3497,2318,2490,3396,4963,3284,2798,2002,4377,5770,5425,4953,5444,2767,2848,4887,6890,6990
'45,Cork and articles of cork,1374,1883,1807,1996,2553,3130,3435,4255,3731,4157,4790,5648,5441,5601,5358,5156,5738,7925,6936
'02,Meat and edible meat offal,164,70,45,91,515,424,601,742,1064,1136,1433,1888,2071,2957,2294,2495,4552,4422,5492
'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",115,258,356,514,576,982,976,1113,1580,2639,3079,3458,2971,2697,2417,2070,2393,3732,4973
