Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,118675,115977,132225,154114,148583,151582,164887,218403,255628,249130,252513,255471,245050,248943,235201,246026,245226,249755,266342
'61,"Articles of apparel and clothing accessories, knitted or crocheted",142176,185250,212160,263450,162749,147228,153664,188194,155563,175641,204678,180674,151366,159911,168435,204222,201081,230941,255016
'15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal ...,69981,71244,79346,86944,82750,87931,91568,116177,119362,140887,159223,155939,160449,177509,143922,165653,187576,231324,231428
'08,Edible fruit and nuts; peel of citrus fruit or melons,18374,37146,54006,44571,70383,68622,96704,102704,90707,105480,106524,73661,109567,124973,159770,190620,183753,225888,228461
'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,251744,251394,276565,299991,300808,287950,269671,268743,228660,244560,290521,272654,232664,210298,181482,203121,211000,210141,203429
'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",425368,391754,384605,412364,374700,346738,325904,331457,256607,265637,308663,288233,232494,223465,208075,208550,187848,204884,192350
'26,"Ores, slag and ash",29166,30003,40236,69924,85623,101169,168706,154486,99159,147549,160551,115318,136201,146154,141267,143212,139107,170643,181964
'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",101388,104237,115490,125307,120339,121145,131482,137791,139430,152766,164333,145948,144566,149369,162984,183352,186020,175535,177697
'09,"Coffee, tea, maté and spices",17789,21367,23425,28060,32089,40914,41565,47031,54052,70265,81173,83942,87940,92620,111117,143246,165769,182214,174004
'65,Headgear and parts thereof,96294,81323,97204,106462,110944,118298,139193,157470,117278,129004,121571,118212,115558,120295,107685,134464,137464,138377,161904
'17,Sugars and sugar confectionery,49903,51983,60616,65223,76559,71492,75762,79590,72716,79215,74988,74834,80661,92136,98742,127495,133700,152201,154974
'24,Tobacco and manufactured tobacco substitutes,240161,227945,226002,254323,252838,234457,255612,268392,285634,306825,325277,311732,233968,183721,195528,201611,123223,167711,150243
'41,Raw hides and skins (other than furskins) and leather,181251,171926,178277,200648,216771,217589,226665,258888,198372,225105,281502,292874,271097,241254,184244,193955,200811,157908,135275
'20,"Preparations of vegetables, fruit, nuts or other parts of plants",36875,34138,36847,43860,48740,48593,49703,54818,50667,57217,57461,57908,57786,64262,83702,99816,90218,105307,130615
'31,Fertilisers,80632,84218,86140,103135,109694,105126,129672,225520,98716,146650,204900,198181,157114,117541,117122,104515,125076,122233,129160
'93,Arms and ammunition; parts and accessories thereof,119210,154887,75185,90278,87637,83596,92478,100187,273356,79487,86712,100519,228227,263268,94718,101824,111597,208401,125673
'23,Residues and waste from the food industries; prepared animal fodder,76667,79599,73225,69760,57823,70014,73295,83468,71908,87240,85359,97514,75229,80779,98711,91425,96231,108169,107506
'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",9696,11651,12690,16283,18902,25583,48901,57192,54122,77415,89260,108216,102732,83709,70637,83985,123828,120475,97401
'18,Cocoa and cocoa preparations,21431,25940,32527,36499,42435,46313,51767,55167,50261,57939,61173,65755,60124,75563,76651,88981,81425,87858,84192
'11,Products of the milling industry; malt; starches; inulin; wheat gluten,90354,89389,84990,83762,79612,75758,74357,90237,67327,73758,80363,79123,77456,75193,70768,70979,72212,75774,84162
'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",44750,47057,51519,54495,51233,56617,60601,60189,45444,54653,65559,54753,46654,53656,61637,73250,72719,79560,83109
'80,Tin and articles thereof,45840,53041,56132,85950,94738,120041,94163,107792,67135,94350,120706,101895,97914,100030,68917,79702,81604,87720,81864
'64,"Footwear, gaiters and the like; parts of such articles",42251,37771,39303,44885,50976,57138,65765,79689,57499,67038,70577,67911,54253,52928,55684,59181,59640,71302,65776
'78,Lead and articles thereof,8517,19781,18545,26990,23723,27097,90219,97003,136813,143728,143865,86757,61723,33362,29136,34992,23258,39547,63992
'05,"Products of animal origin, not elsewhere specified or included",16977,17786,18093,15119,17991,32828,27984,30786,33994,56186,60721,66404,64726,65497,73864,71599,58395,55144,61684
'07,Edible vegetables and certain roots and tubers,17687,24629,20934,21985,25043,31110,33519,39378,33950,34584,29242,34159,34157,40177,45462,56563,51743,51436,56049
'10,Cereals,935400,5976,6494,13003,7139,10658,9977,19838,14232,27991,21317,34995,18150,24522,35835,33056,39101,47072,55836
'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",5852,5419,6525,7646,10131,12646,20840,22338,45567,46903,20688,15298,17095,22200,25878,35403,38717,44155,51304
'50,Silk,102477,96572,114854,142502,136255,119871,110884,110195,100751,104104,112506,112987,95530,82677,59494,58890,53616,48972,46718
'57,Carpets and other textile floor coverings,13056,14359,16822,27150,32426,28670,37023,47427,37537,46585,40589,45863,37435,36105,34137,39489,43057,45264,44297
