Code,Product label,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
'11,Products of the milling industry; malt; starches; inulin; wheat gluten,151989,169514,200502,236888,246200,287925,367912,445432,378980,391744,478248,431964,520182,480003,427977,426263,434379,480117,514110
'65,Headgear and parts thereof,226992,238719,271817,306054,306730,332205,360149,384338,376353,415452,487019,421608,438737,495614,467395,456820,470936,521314,498154
'78,Lead and articles thereof,180032,180011,187429,257885,342161,364177,583207,595712,380807,560233,623508,569709,549405,396803,514452,411037,583976,465062,457435
'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",515948,486356,465335,533315,491215,486804,441044,449359,323957,436174,567578,427635,467628,519810,462960,418376,416997,457426,432354
'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",261743,282182,307141,351773,355622,372921,406245,418554,352639,421268,417396,378646,416528,434307,426755,420212,427377,450006,430870
'92,Musical instruments; parts and accessories of such articles,278816,309966,319143,385830,360394,354805,378094,366561,322901,291637,294421,313802,326843,360705,345954,360285,352446,369594,384885
'79,Zinc and articles thereof,145451,118254,213074,230389,255766,519083,640117,361049,214784,295531,300014,237596,273908,339693,296356,286608,399921,450856,351162
'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,337653,359507,381379,387884,376792,377915,406236,431436,293712,330911,348177,306263,349984,393048,378771,362158,371521,333493,298773
'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,78346,82867,99420,114962,111551,125751,146162,159212,150493,173512,187306,206014,201615,211401,212445,211999,232239,246909,289269
'52,Cotton,874117,774636,677207,647454,505674,482589,463713,419346,309408,354888,469162,350011,398348,412795,339432,309110,318801,322363,287980
'13,"Lac; gums, resins and other vegetable saps and extracts",102618,120917,112827,139118,163311,156915,168335,176708,159931,186231,204905,203048,225591,232126,219560,214515,218836,238902,257903
'60,Knitted or crocheted fabrics,249843,234490,220969,209235,159979,171227,199700,161461,142606,202305,253637,254025,303094,321436,289225,263246,249405,230655,222887
'05,"Products of animal origin, not elsewhere specified or included",100879,100013,112973,127344,142883,146725,146502,160869,157838,172724,187058,163024,201325,200472,185584,141788,184227,194467,195421
'41,Raw hides and skins (other than furskins) and leather,343791,310016,326379,338104,298495,301821,312926,265950,156989,211171,259721,237592,308200,345837,299812,255028,245025,198747,170193
'80,Tin and articles thereof,60167,53609,67634,83664,78106,85513,184896,177852,110946,152406,207989,169394,152427,158400,117641,111239,142914,158585,131672
'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,95799,83440,108743,118151,127122,146090,55725,136740,145966,130279,153998,159088,154644,62277,140533,48476,103612,49956,113029
'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",74438,58037,64685,80918,90418,93106,137260,126730,94174,111204,107783,101953,95168,115371,113644,104482,89613,87555,105252
'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",61450,73950,87396,100066,92207,97743,111438,98049,81696,86450,91871,81755,85793,88774,93150,85972,85438,86697,100633
'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,135967,130669,134015,136501,135160,121999,124609,123206,75227,84831,91690,83371,92365,100181,98492,94225,94655,104041,98715
'43,Furskins and artificial fur; manufactures thereof,57849,67596,73486,83241,86473,93969,83343,69733,49139,57384,72638,79292,95473,108745,87250,79605,102209,98293,74637
'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,14097,16783,23085,31024,33342,25110,34001,35094,26883,39404,30170,21111,18361,21558,26780,25446,22292,27535,66617
'45,Cork and articles of cork,25638,19189,19002,24487,23824,26241,33046,35552,25020,28792,34816,32378,36892,43505,39835,35191,34556,43230,46352
'50,Silk,70949,62735,62080,75027,75773,83326,95418,90728,61154,65887,67836,59988,60459,63898,57685,44420,43088,50872,36535
